249,64,7,1,1,1,0,1,0,1
250,25,7,1,0,0,0,0,0,0
251,24,7,0,0,0,0,0,0,1
252,49,7,1,0,2,1,1,1,1
253,66,7,1,0,1,1,2,1,2
254,1,7,1,0,1,1,1,0,1
255,44,7,1,0,1,1,1,1,1
256,18,7,1,0,1,1,1,1,1
257,52,2,1,0,2,1,1,0,1
258,35,2,1,0,2,1,1,1,1
259,28,2,1,0,1,1,0,0,1
260,67,2,1,0,1,0,0,0,1
261,36,2,1,1,1,1,1,0,1
262,8,2,1,0,1,1,1,0,1
263,2,2,1,0,2,1,1,0,1
264,38,2,1,0,1,1,1,0,1
265,5,2,1,1,1,0,1,0,1
266,10,2,1,1,1,1,1,0,1
267,16,2,1,0,1,1,1,0,1
268,20,2,1,0,2,1,1,0,1
269,4,2,1,0,1,0,0,1,1
270,59,2,0,0,1,0,0,0,0
271,51,2,1,0,1,0,0,0,1
272,9,2,1,0,1,1,1,0,1
273,62,2,1,1,2,1,1,0,1
274,18,2,1,0,2,1,1,0,1
275,31,2,1,1,2,1,1,1,1
276,3,2,1,0,1,0,0,0,1
277,43,2,1,0,1,1,0,0,1
278,60,2,0,0,0,0,1,1,1
279,29,2,1,0,2,1,1,1,1
280,70,2,1,0,1,0,1,0,1
281,41,2,1,0,1,0,0,0,1
282,72,2,1,0,1,0,0,0,1
283,17,2,1,0,1,0,1,0,1
284,55,2,0,0,1,1,1,0,0
285,11,2,1,0,1,0,0,0,1
286,40,2,1,0,1,0,1,0,1
287,34,2,1,0,1,1,1,0,1
288,66,2,1,0,1,1,1,1,1
289,65,2,1,0,0,0,0,0,1
290,19,2,1,0,1,0,0,0,1
291,63,2,1,0,0,0,0,0,1
292,50,2,1,0,1,1,1,1,1
293,37,2,1,0,2,1,1,0,2
294,14,2,1,0,2,1,1,0,2
295,42,2,1,1,1,0,0,0,1
296,13,2,1,0,2,1,0,0,1
297,64,2,1,0,1,1,0,0,1
298,1,2,1,0,1,1,1,0,1
299,57,2,1,1,1,1,0,0,1
300,49,2,1,0,2,1,1,1,1
301,18,2,1,0,2,1,1,1,1
302,11,2,1,0,2,1,1,0,1
303,58,2,1,0,0,0,0,0,0
304,35,2,1,1,2,1,1,1,1
305,67,2,1,1,1,0,0,0,1
306,28,2,1,0,1,1,1,0,1
307,43,2,1,0,2,1,1,0,1
308,42,2,1,1,1,0,1,1,1
309,72,2,1,0,1,0,0,0,1
310,24,2,1,0,0,0,0,0,1
311,49,2,1,0,2,1,1,1,1
312,41,2,1,0,1,1,1,1,1
313,8,2,1,1,2,1,1,0,1
314,29,2,1,1,2,1,1,1,1
